bus_id,vm_pu,va_degree,p_mw,q_mvar
215,0.9990971567508542,11.661134885383204,0.0,0.0
216,1.0,5.087737758600301,-112.61675126383489,5.3978928327560425
217,0.9984117031148402,-53.67607132676815,639.2540688861991,0.0
218,0.9999999999999999,-55.149907353432454,-1044.7072375737698,-28.014580488204956
219,0.9999999999999998,-47.37428617831515,-7.234041737840016,1.4256166219711304
220,1.0,-35.224437819464086,364.7452426438904,-46.11527609825134
221,1.0000000000000002,-67.79076315752327,314.94488765347705,-97.31737899780273
222,0.9999999999999998,-66.3545550751342,67.92007622072197,-138.76395392417908
223,0.9999999999999999,-53.93038261327778,86.06742451415994,-70.45251893997192
224,0.999071035786107,-68.7471769834184,73.44800587782083,0.0
225,0.9955092685049527,-71.35223534240977,0.0,0.0
226,0.9999999999999999,-48.7075909556932,-208.31965780698738,-10.875591516494751
227,0.9951967889700424,8.370727600585244,5.944536054044875,0.0
228,1.0,12.280078610220814,-104.77821610412502,-21.82388186454773
229,0.9999999999999999,9.8192946723466,-223.08591479789175,-8.78958797454834
230,1.0,-1.63341624243556,-110.14867043145932,-33.217135429382324
231,1.0,9.243227713850922,-142.07492383185308,1.6106109619140625
232,0.9999999999999997,-1.2782287521652786,-185.20985576468956,35.27733099460602
233,0.9983956772764714,0.7895000719388782,13.740253396139451,0.0
234,1.0000000000000002,-5.8647672766492684,-260.1972607816133,-119.91513133049011
235,1.0,-3.414792087456475,-287.3866670190728,-100.32660639286041
236,0.9914222498007229,-24.20853785529392,0.0,0.0
237,0.9769173608739211,-37.204311090874825,0.0,0.0
238,0.9757892502446601,-38.20310879947191,182.12494386468825,0.0
239,1.0,-28.047421682109803,190.23770406052427,-120.5707813501358
240,0.9999999999999999,-17.519859308841458,77.86462514979576,-20.287416577339172
241,0.9999999999999996,-32.38332038929676,-125.31045795045429,-192.5732215642929
242,0.9999999999999999,-7.826890179505081,-245.88620121143322,-9.244344234466553
243,0.9999999999999999,-4.756619691336772,0.0,0.0
244,1.0000699767197443,-4.736488258789538,-3.455865142750554,0.0
245,1.0000000000000002,-7.27144428448784,-268.60468605084316,21.50493597984314
246,0.9865091402784757,-11.774839952068167,5.9080285734380595,0.0
247,0.9999999999999999,-7.911227696597954,-65.95277790645196,-19.740339636802673
248,0.9999999999999999,-15.898474554799284,-83.11856941635051,-27.834800720214844
249,0.9999999999999999,14.216321831849823,151.93326606108167,-24.036269187927246
250,0.9999999999999998,15.983824426548251,26.25331180833018,-11.355476975440979
251,1.0000000000000002,19.244482151677833,-4.386894863011548,0.6618365049362183
252,1.0,21.042244778387516,-582.1538990632616,-14.311020135879517
253,0.996286053636385,20.934974983645162,0.0,0.0
254,0.9999999999999998,-52.67208620812832,305.11793493371806,-115.56715226173401
255,0.9911346907264785,-64.26641796510384,476.48274948532344,0.0
256,0.9998066902282053,-66.89635396745152,162.68320514237712,0.0
257,0.9999999999999999,-70.48586778267315,996.3135118512291,-168.0917980670929
258,0.9954114913173956,-76.36664313665459,21.860946674627485,0.0
259,0.9959676163432971,-71.41632854358306,0.0,0.0
260,0.993614629871826,-72.13526467742385,0.0,0.0
261,0.996645894164369,-71.52863151936812,38.85970632651879,0.0
262,0.9953898279633728,-49.614012256645886,195.54834985826164,0.0
263,0.9999999999999997,-48.94402309541592,92.12993088109943,-18.562480688095093
264,0.9999999999999997,16.35717901030948,-58.72507621807017,-3.5780223608016968
265,1.0,14.034863567017052,-220.28784752843785,-27.057977199554443
266,1.0,-0.12714373201483453,-226.2780242309309,24.580945372581482
267,0.9999999999999999,9.332381052049373,-28.267129986343207,5.611777663230896
268,1.0,9.91165818075636,-9.034627110471774,0.5983977317810059
269,1.0,-1.403394634172149,-141.6609710633129,19.30623197555542
270,1.0000000000000002,-1.1012185819688431,-55.11122537388292,10.897132992744446
271,0.9983956772764714,0.7895000719388794,0.0,0.0
272,0.9997133618040035,2.9858450697340344,0.0,0.0
273,0.9999999999999999,-5.0768934867509525,-101.18782363729406,19.30515193939209
274,0.9999999999999996,-15.654831861713815,-7.823905917321099,-210.30001723766327
275,0.9999999999999999,-26.637395262595636,-104.62685251664516,-179.06852507591248
276,0.9944744991728048,-25.989827737495695,0.0,0.0
277,0.9999999999999996,-30.68480905448299,-114.49412203847169,-87.38865947723389
278,1.0,-20.026029078867637,-137.18348988123762,-61.27890062332153
279,0.985095647895278,-40.05699088350754,248.75318771125603,0.0
280,0.9999999999999998,-34.58224686420497,-2945.6418728586286,-272.44675743579865
281,0.9869966386270551,-46.228616594895165,0.0,0.0
282,0.9755908158956077,-38.72307110621025,304.0,0.0
283,0.9820342197947117,-27.86899789935706,107.69430126217776,0.0
284,0.9865091402784757,-11.774839952068167,0.0,0.0
285,0.9999999999999998,-7.6029195343930915,-194.24448287516134,23.28270983695984
286,0.9999999999999999,-7.911227696597954,0.0,0.0
287,1.0000000000000002,-25.810194825184993,-14.142218867433257,-110.87617516517639
288,0.9999999999999997,-12.13167453144584,-14.455403376756294,-10.887099385261536
289,1.0,22.305070164611305,-215.8169065355978,-74.13590502738953
290,0.9999999999999998,-50.83118223188004,333.40037178034254,-214.44636130332947
291,0.9968586688752819,-50.57685757135956,86.93058422179456,0.0
292,0.9999999999999999,-67.45100893939916,550.4540591381519,-81.03236413002014
293,0.9945347589544674,-78.2027459746986,99.81356739701005,0.0
